"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"737","201720_s_at","LAPTM5","7805","lysosomal protein transmembrane 5",0.24148394820439,8.26106119881807,0.719550510654854,0.481329966743088,0.999162716165775,-4.61809248212231
"738","201732_s_at","CLCN3","1182","chloride voltage-gated channel 3",0.0705303050120909,7.00909032608295,0.212671836846642,0.83404791350127,0.999162716165775,-4.63970608823034
"739","201737_s_at","MARCHF6","10299","membrane associated ring-CH-type finger 6",0.0527045155478909,9.25093249800015,0.167344248007987,0.869023507212854,0.999162716165775,-4.64051508035548
"740","201738_at","EIF1B","10289","eukaryotic translation initiation factor 1B",0.266637111667361,9.82371526087224,0.951759131090764,0.354219140848603,0.999162716165775,-4.60113782297303
"741","201742_x_at","SRSF1","6426","serine and arginine rich splicing factor 1",0.0211738302526516,8.63392217185645,0.0532563544850778,0.958132702634504,0.999162716165775,-4.64169984696154
"742","201744_s_at","LUM","4060","lumican",0.0933583405658887,10.1385453282078,0.304850494990469,0.764086577763149,0.999162716165775,-4.63747354365402
"743","201747_s_at","SAFB","6294","scaffold attachment factor B",-0.348674067855083,5.2014441951037,-0.860992617252318,0.400920030176072,0.999162716165775,-4.60824142767744
"744","201774_s_at","NCAPD2","9918","non-SMC condensin I complex subunit D2",0.0203248735565236,6.77117306436383,0.0696040932450175,0.945300335313828,0.999162716165775,-4.64160517821976
"745","201777_s_at","EFCAB14","9813","EF-hand calcium binding domain 14",0.00570032103364859,6.52643192932907,0.0212448772584497,0.983291395294965,0.999162716165775,-4.64181228427453
"746","201780_s_at","RNF13","11342","ring finger protein 13",0.16295539670039,9.44755227319316,0.53904501904689,0.59666784811789,0.999162716165775,-4.62834661543529
"747","201784_s_at","C11orf58","10944","chromosome 11 open reading frame 58",0.189287296850836,9.82425858591065,0.666542877007694,0.513782540689375,0.999162716165775,-4.62138152874455
"748","201785_at","RNASE1","6035","ribonuclease A family member 1, pancreatic",0.233665231745142,9.61737747949086,0.571293096465779,0.575087126621444,0.999162716165775,-4.6267138276619
"749","201830_s_at","NET1","10276","neuroepithelial cell transforming 1",0.126731237889933,9.33432136057065,0.387141688443639,0.703333031411705,0.999162716165775,-4.63482370325366
"750","201831_s_at","USO1","8615","USO1 vesicle transport factor",0.0401886714569866,8.41804359183243,0.136476021213692,0.89300740240742,0.999162716165775,-4.64095618303544
"751","201833_at","HDAC2","3066","histone deacetylase 2",0.0339087323358438,8.76891692334894,0.123981974606286,0.902746725671308,0.999162716165775,-4.64110934543182
"752","201839_s_at","EPCAM","4072","epithelial cell adhesion molecule",0.374350755135929,7.42702343239774,1.07226298317394,0.298210176477099,0.999162716165775,-4.59082930244828
"753","201856_s_at","ZFR","51663","zinc finger RNA binding protein",0.0395499599413549,6.5853968419577,0.0864927361521417,0.932059618404984,0.999162716165775,-4.64148095143972
"754","201858_s_at","SRGN","5552","serglycin",0.707122948970265,8.30233199782435,1.84243161039233,0.0824728442306954,0.999162716165775,-4.50685405218718
"755","201867_s_at","TBL1X","6907","transducin beta like 1 X-linked",0.445204816754933,5.97807529359749,1.18596177277157,0.251537815457848,0.999162716165775,-4.58025367127709
"756","201872_s_at","ABCE1","6059","ATP binding cassette subfamily E member 1",0.0814495988535757,8.61142694038677,0.251305634464212,0.804513808302098,0.999162716165775,-4.6388658350988
"757","201890_at","RRM2","6241","ribonucleotide reductase regulatory subunit M2",0.0212746963803383,7.9075857541235,0.0671331199562528,0.947239056683966,0.999162716165775,-4.641621102209
"758","201908_at","DVL3","1857","dishevelled segment polarity protein 3",0.00306929199698658,8.27777678181498,0.01142622980609,0.991013026491929,0.999162716165775,-4.64182741017183
"759","201909_at","RPS4Y1","6192","ribosomal protein S4 Y-linked 1",-4.12395222567705,9.0955280276219,-2.44088431112876,0.0255765292578123,0.999162716165775,-4.42999406798783
"760","201914_s_at","SEC63","11231","SEC63 homolog, protein translocation regulator",0.0727021009757962,7.24985685929653,0.223670064272192,0.825612087941283,0.999162716165775,-4.63948097207724
"761","201939_at","PLK2","10769","polo like kinase 2",0.0195746621444499,8.35786955158155,0.0669910757669407,0.947350514761741,0.999162716165775,-4.64162200012599
"762","201942_s_at","CPD","1362","carboxypeptidase D",-0.0592329146039745,6.00817275476033,-0.125491569802805,0.901569091895981,0.999162716165775,-4.64109161722914
"763","201946_s_at","CCT2","10576","chaperonin containing TCP1 subunit 2",0.0280188305256317,8.80501598932156,0.0867781541689309,0.93183601470041,0.999162716165775,-4.64147862136668
"764","201948_at","GNL2","29889","G protein nucleolar 2",0.0178608644949918,7.97484196404773,0.0643779576099232,0.949401152612588,0.999162716165775,-4.64163817966909
"765","201971_s_at","ATP6V1A","523","ATPase H+ transporting V1 subunit A",0.0138947414770847,8.14044780888126,0.033473792085976,0.973676740277891,0.999162716165775,-4.64178073382612
"766","201988_s_at","CREBL2","1389","cAMP responsive element binding protein like 2",0.108457980157622,8.07176650839736,0.340865525041775,0.737275044859493,0.999162716165775,-4.63638940233718
"767","201992_s_at","KIF5B","3799","kinesin family member 5B",0.0123425799412953,6.39987026101837,0.0309660868460969,0.975648066627,0.999162716165775,-4.6417883528831
"768","201996_s_at","SPEN","23013","spen family transcriptional repressor",0.474514262867731,7.34293607483793,1.08503295784291,0.292672678510294,0.999162716165775,-4.58968121946005
"769","202007_at","NID1","4811","nidogen 1",0.27983234306403,7.78219510297676,0.904560858254732,0.378019471199993,0.999162716165775,-4.6049052034008
"770","202018_s_at","LTF","4057","lactotransferrin",-0.0248032713048367,9.8349323816028,-0.0318647689158179,0.974941586460035,0.999162716165775,-4.64178569061634
"771","202019_s_at","LANCL1","10314","LanC like 1",0.0251070695279907,6.49156055562192,0.0628365647034303,0.950610928739271,0.999162716165775,-4.6416474219055
"772","202035_s_at","SFRP1","6422","secreted frizzled related protein 1",0.821468018418793,5.23863556337289,1.34622197090164,0.195462440522472,0.999162716165775,-4.56409036994298
"773","202065_s_at","PPFIA1","8500","PTPRF interacting protein alpha 1",0.0900564753904742,6.31319733329812,0.327388394669484,0.74726962634624,0.999162716165775,-4.63680893180848
"774","202068_s_at","LDLR","3949","low density lipoprotein receptor",-0.236158724268867,9.0052970638464,-0.735307798195164,0.471921560304816,0.999162716165775,-4.61707152127024
"775","202069_s_at","IDH3A","3419","isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha",0.0618709577223617,7.37422268848132,0.214823472023454,0.832395901889312,0.999162716165775,-4.63966293144942
"776","202083_s_at","SEC14L1","6397","SEC14 like lipid binding 1",-0.111842733756012,6.01680087088052,-0.372927956405405,0.713694053420615,0.999162716165775,-4.63532516325792
"777","202086_at","MX1","4599","MX dynamin like GTPase 1",-0.411679609606267,8.82180125575228,-0.936665560968223,0.361716007968749,0.999162716165775,-4.60235964762941
"778","202095_s_at","BIRC5","332","baculoviral IAP repeat containing 5",-0.122470426896673,6.79429554891333,-0.438928257764483,0.666100802763559,0.999162716165775,-4.63284379094666
"779","202101_s_at","RALB","5899","RAS like proto-oncogene B",0.150105836315384,7.32573561211534,0.487054886952031,0.632282091552222,0.999162716165775,-4.63079099793234
"780","202118_s_at","CPNE3","8895","copine 3",0.387478132706081,8.26469426576473,0.923431795467162,0.368377537554122,0.999162716165775,-4.60341778357275
"781","202124_s_at","TRAK2","66008","trafficking kinesin protein 2",0.407663300469197,7.89100311998664,1.1001290496555,0.286223826422244,0.999162716165775,-4.58831074929348
"782","202129_s_at","RIOK3","8780","RIO kinase 3",-0.0379282844646145,7.74895964162134,-0.119307151644601,0.90639501535339,0.999162716165775,-4.64116288853616
"783","202132_at","WWTR1","25937","WW domain containing transcription regulator 1",0.271762239912387,6.98289291773912,0.819316195958045,0.423657193362856,0.999162716165775,-4.61130227322525
"784","202143_s_at","COPS8","10920","COP9 signalosome subunit 8",0.1661915585982,8.24231573244875,0.580581783877199,0.568946230012342,0.999162716165775,-4.62622714815544
"785","202158_s_at","CELF2","10659","CUGBP Elav-like family member 2",0.477309305153259,6.8886570323992,1.63067830321972,0.120877025537367,0.999162716165775,-4.53238153040177
"786","202161_at","PKN1","5585","protein kinase N1",-0.0981365986934195,5.11107056027363,-0.323773384830413,0.749958471889091,0.999162716165775,-4.63691865298338
"787","202163_s_at","CNOT8","9337","CCR4-NOT transcription complex subunit 8",0.153725149041128,7.6749498147473,0.53545796544787,0.599092954646802,0.999162716165775,-4.62852274965843
"788","202166_s_at","PPP1R2","5504","protein phosphatase 1 regulatory inhibitor subunit 2",0.0880226577594341,7.52351605696385,0.259804984374152,0.798055206026717,0.999162716165775,-4.6386624503003
"789","202173_s_at","VEZF1","7716","vascular endothelial zinc finger 1",0.257579654379457,8.34403669068469,0.850770158962147,0.406422096263078,0.999162716165775,-4.60900413444535
"790","202179_at","BLMH","642","bleomycin hydrolase",-0.485572917178983,9.78152338642022,-1.36919178556661,0.188308258897714,0.999162716165775,-4.56166382899227
"791","202182_at","KAT2A","2648","lysine acetyltransferase 2A",-0.0488314665123823,7.64189908003843,-0.181432909508591,0.858118890337589,0.999162716165775,-4.64028414542617
"792","202195_s_at","TMED5","50999","transmembrane p24 trafficking protein 5",-0.0153043320444919,7.29023124847729,-0.0523759607976908,0.958824146605681,0.999162716165775,-4.64170423086021
"793","202203_s_at","AMFR","267","autocrine motility factor receptor",0.424510771419722,5.22544247657325,0.750818219703552,0.462769080006588,0.999162716165775,-4.61604746384304
"794","202206_at","ARL4C","10123","ADP ribosylation factor like GTPase 4C",0.0933156200256393,7.84393425123761,0.341012833553491,0.737166064295827,0.999162716165775,-4.6363847255993
"795","202221_s_at","EP300","2033","E1A binding protein p300",0.176123983232078,7.08072977106197,0.54895764502322,0.589991598121558,0.999162716165775,-4.62785415163045
"796","202222_s_at","DES","1674","desmin",-0.232794880101681,7.51693198442729,-0.778785448963682,0.446540779348902,0.999162716165775,-4.61415356982228
"797","202223_at","STT3A","3703","STT3 oligosaccharyltransferase complex catalytic subunit A",0.230732825182173,6.34787405893084,0.683605973138255,0.503202497536514,0.999162716165775,-4.62034746694226
"798","202225_at","CRK","1398","CRK proto-oncogene, adaptor protein",0.117032386954856,8.62889541051228,0.318567880882317,0.75383613336792,0.999162716165775,-4.63707455631517
"799","202237_at","NNMT","4837","nicotinamide N-methyltransferase",0.388193303131739,9.14139427572318,1.32027314156565,0.203803339485519,0.999162716165775,-4.56679993154551
"800","202242_at","TSPAN7","7102","tetraspanin 7",0.367787934151059,7.59690291608553,1.40175156002256,0.178528923322986,0.999162716165775,-4.55818033608139
"801","202247_s_at","MTA1","9112","metastasis associated 1",-0.327194178650606,4.72600011262484,-1.23233615680277,0.234172966617599,0.999162716165775,-4.57572056076624
"802","202273_at","PDGFRB","5159","platelet derived growth factor receptor beta",0.117120189304753,8.91065541228009,0.388841601596927,0.702097843431084,0.999162716165775,-4.63476251502581
"803","202274_at","ACTG2","72","actin gamma 2, smooth muscle",-0.241078125207418,9.75141265923543,-0.867064271033313,0.397675204301396,0.999162716165775,-4.60778477716702
"804","202275_at","G6PD","2539","glucose-6-phosphate dehydrogenase",-0.363682003809158,8.09925770833836,-1.29122432764568,0.21347218533327,0.999162716165775,-4.56979224790998
"805","202278_s_at","SPTLC1","10558","serine palmitoyltransferase long chain base subunit 1",0.081916614214208,7.87241093404187,0.234398939076685,0.817403906246613,0.999162716165775,-4.63925055654358
"806","202291_s_at","MGP","4256","matrix Gla protein",0.110592654307622,10.8029479806211,0.356524571543544,0.725722895168449,0.999162716165775,-4.63588125019789
"807","202301_s_at","RSRC2","65117","arginine and serine rich coiled-coil 2",0.216606510179064,7.75417473089572,0.748470006560066,0.464147776532716,0.999162716165775,-4.61620371271306
"808","202307_s_at","TAP1","6890","transporter 1, ATP binding cassette subfamily B member",-0.110456629551658,8.53805102418645,-0.386237050407631,0.703990705677795,0.999162716165775,-4.63485615988635
"809","202311_s_at","COL1A1","1277","collagen type I alpha 1 chain",-0.50595932878478,8.00896588651582,-1.48468869631726,0.155469348601902,0.999162716165775,-4.5490860747318
"810","202321_at","GGPS1","9453","geranylgeranyl diphosphate synthase 1",-0.0644398624906612,7.28795965976923,-0.229542172452626,0.821116965156981,0.999162716165775,-4.63935618322931
"811","202323_s_at","ACBD3","64746","acyl-CoA binding domain containing 3",-0.479018772759608,6.51774735161987,-1.31431456521853,0.205757896377409,0.999162716165775,-4.56741728771577
"812","202357_s_at","CFB","629","complement factor B",0.195326356881994,6.69855934378566,0.601512629790847,0.555234589599514,0.999162716165775,-4.62510384984236
"813","202363_at","SPOCK1","6695","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1",0.288052607950172,6.60824520660379,1.07767194506612,0.295855435006617,0.999162716165775,-4.59034427253112
"814","202375_at","SEC24D","9871","SEC24 homolog D, COPII coat complex component",0.195081548852755,6.11566140022581,0.528738163370105,0.60364906121215,0.999162716165775,-4.62884973938671
"815","202376_at","SERPINA3","12","serpin family A member 3",0.376500893802554,8.7878299545435,0.961613470773872,0.349382549655781,0.999162716165775,-4.60033157038545
"816","202384_s_at","TCOF1","6949","treacle ribosome biogenesis factor 1",-0.234488830529179,5.78952357225356,-0.839887917908398,0.412332895269689,0.999162716165775,-4.60980757525988
"817","202397_at","NUTF2","10204","nuclear transport factor 2",-0.240979592895167,6.80055269607826,-0.712934817900566,0.485312979991553,0.999162716165775,-4.61851526894932
"818","202411_at","IFI27","3429","interferon alpha inducible protein 27",-0.249348845348196,9.78043226372499,-0.596053058469031,0.558794135426683,0.999162716165775,-4.62540039388069
"819","202412_s_at","USP1","7398","ubiquitin specific peptidase 1",0.375887961930192,8.02069680391043,1.09578255852993,0.288069803373218,0.999162716165775,-4.58870680083003
"820","202422_s_at","ACSL4","2182","acyl-CoA synthetase long chain family member 4",0.27985553303973,5.83552848684814,0.754563515923918,0.460575268545543,0.999162716165775,-4.61579736263355
"821","202434_s_at","CYP1B1","1545","cytochrome P450 family 1 subfamily B member 1",-0.471077840576561,4.15085207428564,-1.4513368452876,0.164429809279289,0.999162716165775,-4.55278017932136
"822","202438_x_at","IDS","3423","iduronate 2-sulfatase",0.206658973092274,3.70937694008884,0.595473304298466,0.559172832395334,0.999162716165775,-4.62543173737774
"823","202444_s_at","ERLIN1","10613","ER lipid raft associated 1",-0.0807087745041093,6.94255996347682,-0.229547005641956,0.821113267938553,0.999162716165775,-4.6393560792019
"824","202446_s_at","PLSCR1","5359","phospholipid scramblase 1",0.16713993253039,8.85610308933213,0.645527418846458,0.526984592860984,0.999162716165775,-4.62262254679324
"825","202479_s_at","TRIB2","28951","tribbles pseudokinase 2",0.145617463461037,5.15078397029403,0.389824583021978,0.70138398135115,0.999162716165775,-4.6347270143818
"826","202480_s_at","DEDD","9191","death effector domain containing",-0.121587067211841,5.90308393964862,-0.365071856690578,0.719445621121097,0.999162716165775,-4.63559452120207
"827","202494_at","PPIE","10450","peptidylprolyl isomerase E",0.0243718088915399,7.16395296167004,0.0898534543620134,0.92942712185488,0.999162716165775,-4.64145302935675
"828","202499_s_at","SLC2A3","6515","solute carrier family 2 member 3",0.531085933720052,6.41483807414669,1.81243737523132,0.0871635989429061,0.999162716165775,-4.51054868664927
"829","202502_at","ACADM","34","acyl-CoA dehydrogenase medium chain",-0.13580041834795,10.7533421190362,-0.433809060035661,0.669743644351617,0.999162716165775,-4.63305013630394
"830","202527_s_at","SMAD4","4089","SMAD family member 4",0.243939178756564,7.8644432030377,0.694579850512554,0.496464750690927,0.999162716165775,-4.61966999729668
"831","202539_s_at","HMGCR","3156","3-hydroxy-3-methylglutaryl-CoA reductase",-0.16727432091302,10.687622307301,-0.588645837741496,0.563642724381564,0.999162716165775,-4.62579873195366
"832","202543_s_at","GMFB","2764","glia maturation factor beta",0.130166511177138,7.23650276651738,0.412462239345708,0.685024551142432,0.999162716165775,-4.6338855135746
"833","202558_s_at","HSPA13","6782","heat shock protein family A (Hsp70) member 13",0.295513960785094,6.2046139769276,0.936786312688406,0.361655605010776,0.999162716165775,-4.60234993595291
"834","202566_s_at","SVIL","6840","supervillin",-0.0851212365875718,7.28931575098444,-0.281186057870351,0.781875212898186,0.999162716165775,-4.63812137147901
"835","202569_s_at","MARK3","4140","microtubule affinity regulating kinase 3",0.147057228383265,7.0404071071328,0.484511712748871,0.63404926438693,0.999162716165775,-4.63090455544422
"836","202574_s_at","CSNK1G2","1455","casein kinase 1 gamma 2",0.0544599158159409,6.42009904289612,0.188777066563677,0.852446025536444,0.999162716165775,-4.64015641900946
"837","202580_x_at","FOXM1","2305","forkhead box M1",-0.198754201334578,5.87262099115176,-0.683192831343051,0.503457181558823,0.999162716165775,-4.6203727826059
"838","202600_s_at","NRIP1","8204","nuclear receptor interacting protein 1",0.266380405010276,8.63426713052711,0.711768668408072,0.486017074444317,0.999162716165775,-4.61858943280465
"839","202601_s_at","HTATSF1","27336","HIV-1 Tat specific factor 1",0.189905987225366,5.41585733615935,0.577225450491769,0.571161219589506,0.999162716165775,-4.62640384370087
"840","202610_s_at","MED14","9282","mediator complex subunit 14",0.0226170873591673,7.5989302875489,0.0751885113691676,0.940920128007544,0.999162716165775,-4.64156707215057
"841","202619_s_at","PLOD2","5352","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",0.304204456856931,5.65225989553313,0.748931800742109,0.463876448903535,0.999162716165775,-4.61617301921983
"842","202628_s_at","SERPINE1","5054","serpin family E member 1",-0.220006289629992,4.07017774156317,-0.75580833729749,0.459847516027335,0.999162716165775,-4.61571399441903
"843","202631_s_at","APPBP2","10513","amyloid beta precursor protein binding protein 2",-0.0265216183014836,5.8059539383163,-0.081436588690137,0.93602168185173,0.999162716165775,-4.64152095790468
"844","202638_s_at","ICAM1","3383","intercellular adhesion molecule 1",0.163191062722047,5.49686870669119,0.449367685194446,0.658698642778476,0.999162716165775,-4.6324158140895
"845","202647_s_at","NRAS","4893","NRAS proto-oncogene, GTPase",-0.165119983708544,6.65697587307521,-0.498150371789137,0.624598991028339,0.999162716165775,-4.63028897260398
"846","202654_x_at","MARCHF7","64844","membrane associated ring-CH-type finger 7",0.135613128243394,7.78671318838609,0.367429220940639,0.717717924880574,0.999162716165775,-4.63551427996713
"847","202659_at","PSMB10","5699","proteasome 20S subunit beta 10",0.0219918189843282,7.4106820992332,0.0769930890951315,0.939505093765978,0.999162716165775,-4.64155413073361
"848","202663_at","WIPF1","7456","WAS/WASL interacting protein family member 1",0.461500109320454,5.0490225353119,0.903638273241013,0.378495158763855,0.999162716165775,-4.60497727110442
"849","202669_s_at","EFNB2","1948","ephrin B2",0.0448510499950068,9.01734178182777,0.153629386827672,0.879664922315255,0.999162716165775,-4.64072207248793
"850","202671_s_at","PDXK","8566","pyridoxal kinase",-0.212109337911977,8.21160897665961,-0.804383259303689,0.43200030582055,0.999162716165775,-4.6123673294494
"851","202672_s_at","ATF3","467","activating transcription factor 3",-0.0933162797417477,7.25811842174142,-0.282593753079707,0.780813452301878,0.999162716165775,-4.63808427212609
"852","202674_s_at","LMO7","4008","LIM domain 7",-0.168811583597113,3.58267483474004,-0.586817168983006,0.564843114478696,0.999162716165775,-4.62589636289513
"853","202687_s_at","TNFSF10","8743","TNF superfamily member 10",-0.177147177317533,7.90980422719819,-0.606923418432099,0.551718775349755,0.999162716165775,-4.62480749596267
"854","202710_at","BET1","10282","Bet1 golgi vesicular membrane trafficking protein",-0.111619522723846,8.56089222851078,-0.417908956561322,0.681111891663057,0.999162716165775,-4.63367621521197
"855","202719_s_at","TES","26136","testin LIM domain protein",-0.00894976124119218,6.43903696606658,-0.0271918747726523,0.978615304678894,0.999162716165775,-4.64179870226843
"856","202722_s_at","GFPT1","2673","glutamine--fructose-6-phosphate transaminase 1",0.360858432195465,7.05020721717588,1.20534282692698,0.24416499871221,0.999162716165775,-4.57837406211458
"857","202728_s_at","LTBP1","4052","latent transforming growth factor beta binding protein 1",0.36673128933769,7.64905569603462,1.15303539930749,0.264448632043862,0.999162716165775,-4.58339674472492
"858","202742_s_at","PRKACB","5567","protein kinase cAMP-activated catalytic subunit beta",0.448650496865748,6.80843822505556,1.09711144709705,0.287504492886406,0.999162716165775,-4.58858583794286
"859","202765_s_at","FBN1","2200","fibrillin 1",0.250197065918346,8.12639875501672,0.693143860730343,0.49734343549716,0.999162716165775,-4.61975919875392
"860","202768_at","FOSB","2354","FosB proto-oncogene, AP-1 transcription factor subunit",0.00107328200054546,6.49476920583282,0.00203426003204171,0.998399975442086,0.999494870636914,-4.64183337137352
"861","202773_s_at","SFSWAP","6433","splicing factor SWAP",0.0527936621103118,6.46658734597414,0.167544531488752,0.868868292263043,0.999162716165775,-4.64051192729243
"862","202784_s_at","NNT","23530","nicotinamide nucleotide transhydrogenase",0.252993076261234,6.5932503996808,0.713559642406526,0.484935972525166,0.999162716165775,-4.61847548731094
"863","202786_at","STK39","27347","serine/threonine kinase 39",0.220725891623765,8.54419580341621,0.715332108829379,0.483867439032258,0.999162716165775,-4.61836246799973
"864","202787_s_at","MAPKAPK3","7867","MAPK activated protein kinase 3",-0.270305037979806,7.28759601125129,-0.916386617200157,0.37195757744654,0.999162716165775,-4.6039760516106
"865","202803_s_at","ITGB2","3689","integrin subunit beta 2",0.37140765323953,8.16406491426384,1.14181466343232,0.268960184912625,0.999162716165775,-4.58445315196504
"866","202820_at","AHR","196","aryl hydrocarbon receptor",0.203226263279209,9.38507751714812,0.667160334237597,0.513397498090692,0.999162716165775,-4.6213445213531
"867","202821_s_at","LPP","4026","LIM domain containing preferred translocation partner in lipoma",0.0456848677176236,4.99560543798665,0.152848144384287,0.880271824370242,0.999162716165775,-4.64073333376803
"868","202823_at","ELOC","6921","elongin C",0.223186926345148,5.83174875739974,0.772847750334499,0.449956469616361,0.999162716165775,-4.61456072590197
"869","202831_at","GPX2","2877","glutathione peroxidase 2",-0.350576561052102,6.17930146710755,-1.09410135927352,0.288786154834467,0.999162716165775,-4.58885967474481
"870","202847_at","PCK2","5106","phosphoenolpyruvate carboxykinase 2, mitochondrial",-0.23815628153976,7.96537837347355,-0.79418376332034,0.437757935290527,0.999162716165775,-4.61308506150216
"871","202852_s_at","AAGAB","79719","alpha and gamma adaptin binding protein",-0.0890326862839235,7.77670602849214,-0.303727457579015,0.764927803347029,0.999162716165775,-4.63750544706094
"872","202859_x_at","CXCL8","3576","C-X-C motif chemokine ligand 8",-0.232233737117599,3.21001906202048,-0.840685325803863,0.411897900627377,0.999162716165775,-4.60974900082745
"873","202865_at","DNAJB12","54788","DnaJ heat shock protein family (Hsp40) member B12",0.0125913455535267,4.86650531717501,0.0429231116999498,0.966250237601051,0.999162716165775,-4.64174669886134
"874","202874_s_at","ATP6V1C1","528","ATPase H+ transporting V1 subunit C1",0.110170580858465,7.57579730165149,0.321531662505471,0.751627530326849,0.999162716165775,-4.63698609472976
"875","202901_x_at","CTSS","1520","cathepsin S",0.496584446465263,5.31331635944949,1.34835478748711,0.194789148110934,0.999162716165775,-4.56386615685143
"876","202912_at","ADM","133","adrenomedullin",0.205160533257345,8.63377654988121,0.697740914997875,0.494533666237142,0.999162716165775,-4.61947305358509
"877","202917_s_at","S100A8","6279","S100 calcium binding protein A8",-0.338384498623318,12.9919018086186,-0.7522253544277,0.461944106579754,0.999162716165775,-4.61595362741157
"878","202921_s_at","ANK2","287","ankyrin 2",0.0714842997668157,5.82754549093026,0.219064594023967,0.829141960303548,0.999162716165775,-4.63957660536257
"879","202953_at","C1QB","713","complement C1q B chain",0.316945887486112,6.86393859884306,0.883934741335055,0.388749962175304,0.999162716165775,-4.60650180231453
"880","202971_s_at","DYRK2","8445","dual specificity tyrosine phosphorylation regulated kinase 2",0.579985205177348,6.94285776887001,1.20905291812637,0.242772629597354,0.999162716165775,-4.57801179489837
"881","202979_s_at","CREBZF","58487","CREB/ATF bZIP transcription factor",0.0853713246279426,6.49834632303018,0.271842775419915,0.788933544731495,0.999162716165775,-4.63836299354644
"882","202984_s_at","BAG5","9529","BCL2 associated athanogene 5",0.219439087707073,6.56460791810182,0.585924559911787,0.565429533921202,0.999162716165775,-4.62594391631365
"883","202992_at","C7","730","complement C7",0.583159290863845,6.99828483175114,1.75985303764474,0.095953440408525,0.999162716165775,-4.51696772832634
"884","203001_s_at","STMN2","11075","stathmin 2",0.603648616651274,8.13108781693728,1.45047269489204,0.164667489923863,0.999162716165775,-4.55287524496756
"885","203019_x_at","SSX2IP","117178","SSX family member 2 interacting protein",0.139462610217928,5.18713740840757,0.478399434220251,0.638305777513388,0.999162716165775,-4.63117517099776
"886","203021_at","SLPI","6590","secretory leukocyte peptidase inhibitor",-0.512595531800814,9.07483726189331,-1.68522719008112,0.109746170805078,0.999162716165775,-4.52593820030537
"887","203023_at","NOP16","51491","NOP16 nucleolar protein",-0.247931407068521,7.62705109644575,-0.8704091167477,0.395895020937595,0.999162716165775,-4.60753205650569
"888","203027_s_at","MVD","4597","mevalonate diphosphate decarboxylase",-0.507562882545209,7.53806554766172,-1.73586691578397,0.100212910461464,0.999162716165775,-4.51986956734707
"889","203032_s_at","FH","2271","fumarate hydratase",0.0124669992087236,6.28037572629236,0.0323341173694908,0.974572626425713,0.999162716165775,-4.6417842699459
"890","203043_at","ZBED1","9189","zinc finger BED-type containing 1",-0.139852455398014,9.59691377427933,-0.498629795245783,0.624268002714564,0.999162716165775,-4.63026703932668
"891","203056_s_at","PRDM2","7799","PR/SET domain 2",0.118533323084529,5.84895700153945,0.304054093435969,0.764683101394123,0.999162716165775,-4.63749617984101
"892","203060_s_at","PAPSS2","9060","3'-phosphoadenosine 5'-phosphosulfate synthase 2",0.327801867927237,8.2111069121824,1.05031855725544,0.307903032103846,0.999162716165775,-4.59277789573679
"893","203079_s_at","CUL2","8453","cullin 2",-0.107959790451927,7.54610657480626,-0.394862020178547,0.697730198636346,0.999162716165775,-4.63454372630469
"894","203085_s_at","TGFB1","7040","transforming growth factor beta 1",0.0723293784631691,7.07809030828039,0.240003346311209,0.81312480569786,0.999162716165775,-4.63912595496243
"895","203087_s_at","KIF2A","3796","kinesin family member 2A",0.204534564229338,7.68049879588828,0.70519625306442,0.489996570609414,0.999162716165775,-4.61900539289437
"896","203100_s_at","CDYL","9425","chromodomain Y like",0.206514493231252,7.28832119311717,0.653794027018183,0.521769058495925,0.999162716165775,-4.62213868976632
"897","203108_at","GPRC5A","9052","G protein-coupled receptor class C group 5 member A",0.215789549587593,4.69631751510815,0.821446560051347,0.422475355010505,0.999162716165775,-4.61114895823239
"898","203109_at","UBE2M","9040","ubiquitin conjugating enzyme E2 M",-0.457334267259415,7.45576619654409,-1.37679317238307,0.185987503320546,0.999162716165775,-4.56085512764786
"899","203114_at","ZNRD2","10534","zinc ribbon domain containing 2",-0.116494451697737,7.48425791379646,-0.421521335152032,0.678522062801872,0.999162716165775,-4.6335359471979
"900","203119_at","CCDC86","79080","coiled-coil domain containing 86",-0.260212706356869,8.24236266378547,-0.955950714700151,0.352156278725097,0.999162716165775,-4.6007957014992
"901","203123_s_at","SLC11A2","4891","solute carrier family 11 member 2",-0.0800955324349442,9.11645359135013,-0.278207439464152,0.784123305655961,0.999162716165775,-4.6381992717042
"902","203129_s_at","KIF5C","3800","kinesin family member 5C",-0.0921875903788472,4.25204140791713,-0.307631938363321,0.76200440787048,0.999162716165775,-4.63739403141081
"903","203141_s_at","AP3B1","8546","adaptor related protein complex 3 subunit beta 1",-0.044756983597825,4.77604261092244,-0.122755140799232,0.903703949203411,0.999162716165775,-4.64112359547123
"904","203147_s_at","TRIM14","9830","tripartite motif containing 14",0.354332366614598,5.90694764616347,1.06739898791851,0.300339273089176,0.999162716165775,-4.59126387325067
"905","203180_at","ALDH1A3","220","aldehyde dehydrogenase 1 family member A3",-0.0847542161127119,7.75473600672821,-0.201456248937262,0.842671906838393,0.999162716165775,-4.63992407884789
